sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,cuenta
2714,F,21,SOLTERO,7,8,2,1,1,9.1,165,1,1,1,3,202037051
2715,M,22,SOLTERO,7,8,1,1,189,9.4,1203,1,1,1,1,202037052
2715,M,22,SOLTERO,7,8,1,1,189,9.4,1203,1,1,1,1,202037052
2716,F,21,SOLTERO,7,8,1,1,1,8.6,735,1,1,1,1,202037008
2716,F,21,SOLTERO,7,8,1,1,1,8.6,735,1,1,1,1,202037008
2719,F,21,SOLTERO,7,8,1,1,1,7.4,1202,1,1,1,1,202037036
2719,F,21,SOLTERO,7,8,1,1,1,7.4,1202,1,1,1,1,202037036
2720,M,21,SOLTERO,7,8,1,1,8,7.3,1204,1,1,1,1,202037021
2720,M,21,SOLTERO,7,8,1,1,8,7.3,1204,1,1,1,1,202037021
2724,F,23,SOLTERO,7,8,1,1,15,8.8,1106,1,1,3,3,202037013
2724,F,23,SOLTERO,7,8,1,1,15,8.8,1106,1,1,3,3,202037013
2726,M,21,SOLTERO,7,8,1,1,8,9.1,1207,1,1,1,1,202037047
2726,M,21,SOLTERO,7,8,1,1,8,9.1,1207,1,1,1,1,202037047
2728,M,21,SOLTERO,7,8,1,1,0,9.6,1210,1,1,1,4,202037049
2728,M,21,SOLTERO,7,8,1,1,0,9.6,1210,1,1,1,4,202037049
2729,F,21,SOLTERO,7,8,1,1,27,9.8,717,1,1,1,1,202037045
2729,F,21,SOLTERO,7,8,1,1,27,9.8,717,1,1,1,1,202037045
2730,M,21,SOLTERO,7,8,1,1,8,8.1,1038,1,1,1,1,202037025
2730,M,21,SOLTERO,7,8,1,1,8,8.1,1038,1,1,1,1,202037025
2731,M,21,SOLTERO,13,8,1,1,1,8.1,1395,2,1,1,1,202035002
2732,F,21,SOLTERO,6,8,1,1,1,8.6,862,1,1,1,1,202021014
2732,F,21,SOLTERO,6,8,1,1,1,8.6,862,1,1,1,1,202021014
2732,F,21,SOLTERO,6,8,1,1,1,8.6,862,1,1,1,1,202021014
2733,M,21,SOLTERO,13,8,1,1,1,8.8,974,1,1,2,1,202035031
2733,M,21,SOLTERO,13,8,1,1,1,8.8,974,1,1,2,1,202035031
2736,M,21,SOLTERO,13,8,1,1,1,7.9,1100,1,1,2,1,202035033
2737,F,22,SOLTERO,6,8,1,1,12,9.2,1078,1,1,1,4,202021044
2737,F,22,SOLTERO,6,8,1,1,12,9.2,1078,1,1,1,4,202021044
2738,M,21,SOLTERO,13,8,1,1,1,9.9,959,1,1,1,1,202035036
2739,F,23,SOLTERO,7,8,1,1,1,8.9,1077,1,1,1,1,202037019
2739,F,23,SOLTERO,7,8,1,1,1,8.9,1077,1,1,1,1,202037019
2740,M,20,SOLTERO,13,7,1,1,1,8.9,1319,1,1,1,1,202035003
2740,M,20,SOLTERO,13,7,1,1,1,8.9,1319,1,1,1,1,202035003
2741,F,21,SOLTERO,13,8,1,1,19,8.3,1361,1,1,1,1,202035004
2741,F,21,SOLTERO,13,8,1,1,19,8.3,1361,1,1,1,1,202035004
2743,M,21,SOLTERO,13,8,1,1,0,8.3,1096,1,1,1,1,202035028
2744,F,21,SOLTERO,13,8,1,1,1,9.4,807,1,1,2,1,202035037
2744,F,21,SOLTERO,13,8,1,1,1,9.4,807,1,1,2,1,202035037
2745,F,22,SOLTERO,13,8,1,1,2,8.9,954,1,1,1,1,202035012
2745,F,22,SOLTERO,13,8,1,1,2,8.9,954,1,1,1,1,202035012
2746,M,21,SOLTERO,13,8,2,1,1,9.4,1443,2,2,1,4,202035015
2754,M,23,SOLTERO,7,8,1,1,5,7.5,1205,1,2,2,1,202037020
2754,M,23,SOLTERO,7,8,1,1,5,7.5,1205,1,2,2,1,202037020
2755,F,22,SOLTERO,5,8,1,1,39,8.8,740,1,1,1,2,202016048
2755,F,22,SOLTERO,5,8,1,1,39,8.8,740,1,1,1,2,202016048
2755,F,22,SOLTERO,5,8,1,1,39,8.8,740,1,1,1,2,202016048
2755,F,22,SOLTERO,5,8,1,1,39,8.8,740,1,1,1,2,202016048
2757,F,21,SOLTERO,7,8,1,1,9,9.3,739,1,1,1,1,202037048
2757,F,21,SOLTERO,7,8,1,1,9,9.3,739,1,1,1,1,202037048
2762,M,22,SOLTERO,13,8,1,1,1,7.6,1444,1,1,1,1,202035009
2763,F,22,SOLTERO,8,8,1,1,44,8.6,1325,1,1,1,1,202038027
2763,F,22,SOLTERO,8,8,1,1,44,8.6,1325,1,1,1,1,202038027
2764,F,21,SOLTERO,5,8,1,1,1,8.2,1070,1,1,1,1,202016041
2764,F,21,SOLTERO,5,8,1,1,1,8.2,1070,1,1,1,1,202016041
2764,F,21,SOLTERO,5,8,1,1,1,8.2,1070,1,1,1,1,202016041
2767,M,21,SOLTERO,13,8,1,1,1,8.2,1439,1,1,2,1,202035040
2767,M,21,SOLTERO,13,8,1,1,1,8.2,1439,1,1,2,1,202035040
2778,M,29,UNION LIBRE,4,8,1,1,46,7.2,841,1,1,2,1,202010012
2781,M,21,SOLTERO,13,8,1,1,39,8.4,1354,1,1,2,4,202035014
2783,M,21,SOLTERO,4,8,1,1,11,9.3,822,1,1,2,1,202010038
2784,M,22,SOLTERO,13,8,1,1,12,9.8,1013,1,1,1,1,202035038
2802,M,21,SOLTERO,5,8,1,1,1,8.6,848,1,1,1,1,202016028
2802,M,21,SOLTERO,5,8,1,1,1,8.6,848,1,1,1,1,202016028
2802,M,21,SOLTERO,5,8,1,1,1,8.6,848,1,1,1,1,202016028
2805,M,21,SOLTERO,5,8,1,1,39,9.7,278,2,1,3,2,202016050
2805,M,21,SOLTERO,5,8,1,1,39,9.7,278,2,1,3,2,202016050
2805,M,21,SOLTERO,5,8,1,1,39,9.7,278,2,1,3,2,202016050
2806,M,24,SOLTERO,4,8,1,1,1,9.7,826,1,2,1,1,202010017
2808,M,23,SOLTERO,4,8,1,1,1,8.9,410,1,1,2,1,202010013
2809,M,22,SOLTERO,13,8,1,1,1,9.4,1088,1,1,1,1,202035029
2809,M,22,SOLTERO,13,8,1,1,1,9.4,1088,1,1,1,1,202035029
2809,M,22,SOLTERO,13,8,1,1,1,9.4,1088,1,1,1,1,202035029
2811,M,22,SOLTERO,4,8,1,1,11,9.7,840,1,1,3,1,202010040
2812,M,20,SOLTERO,13,7,1,1,0,8.5,1468,1,1,1,1,202035020
2814,M,21,SOLTERO,13,8,1,1,1,7.3,1438,1,1,2,1,202035032
2815,M,21,SOLTERO,4,8,1,1,18,8.1,872,1,1,1,1,202010001
2817,M,21,SOLTERO,4,8,1,1,8,9,1049,1,1,2,1,202010010
2820,M,21,SOLTERO,4,8,2,1,1,8.5,804,1,1,1,1,202010006
2823,M,30,SOLTERO,4,8,1,1,31,7.4,869,1,1,2,1,202010027
2825,M,21,SOLTERO,4,8,1,1,8,7.8,839,1,1,1,1,202010029
2826,M,21,SOLTERO,4,8,1,1,1,8.8,728,1,1,1,1,202010004
2832,M,21,SOLTERO,3,8,1,1,8,6.6,630,1,1,1,4,202017112
2832,M,21,SOLTERO,3,8,1,1,8,6.6,630,1,1,1,4,202017112
2833,F,22,SOLTERO,3,8,1,1,1,9.6,1355,1,1,1,1,202017030
2836,F,21,SOLTERO,7,8,2,1,1,7.8,1208,1,1,2,1,202037016
2836,F,21,SOLTERO,7,8,2,1,1,7.8,1208,1,1,2,1,202037016
2838,M,21,SOLTERO,7,8,1,1,1,8.8,701,1,1,1,1,202037004
2838,M,21,SOLTERO,7,8,1,1,1,8.8,701,1,1,1,1,202037004
2840,F,22,SOLTERO,7,8,1,1,8,8.2,911,1,1,1,1,202037030
2840,F,22,SOLTERO,7,8,1,1,8,8.2,911,1,1,1,1,202037030
2841,M,21,SOLTERO,7,6,1,1,1,8,1214,1,1,1,3,202037043
2843,F,21,SOLTERO,3,8,1,1,1,9,167,1,1,1,1,202017097
2846,F,21,SOLTERO,3,8,1,1,22,7.3,638,1,1,3,1,202017049
2849,F,21,SOLTERO,1,8,1,1,1,9.1,721,1,1,1,1,202001052
2851,F,21,SOLTERO,4,8,1,1,39,8.3,837,1,1,1,1,202010037
2853,F,22,SOLTERO,1,8,1,1,1,9.4,1267,1,1,1,1,202001058
2870,M,21,SOLTERO,6,8,1,1,21,7.5,1082,1,1,2,3,202021004
2870,M,21,SOLTERO,6,8,1,1,21,7.5,1082,1,1,2,3,202021004
2871,M,20,SOLTERO,8,4,1,1,11,8.3,1321,1,1,1,1,202038016
2873,M,21,SOLTERO,5,8,1,1,1,9.3,873,1,1,2,1,202016058
2873,M,21,SOLTERO,5,8,1,1,1,9.3,873,1,1,2,1,202016058
2873,M,21,SOLTERO,5,8,1,1,1,9.3,873,1,1,2,1,202016058
2874,M,21,SOLTERO,5,8,1,1,1,8.4,2302,1,1,1,1,202016010
2875,F,21,SOLTERO,5,8,1,1,21,8.9,1101,1,1,1,3,202016047
2879,F,21,SOLTERO,5,8,1,1,1,8.1,852,1,1,3,1,202016035
2879,F,21,SOLTERO,5,8,1,1,1,8.1,852,1,1,3,1,202016035
2882,F,21,SOLTERO,5,8,1,1,20,9.6,1012,1,1,1,1,202016063
2882,F,21,SOLTERO,5,8,1,1,20,9.6,1012,1,1,1,1,202016063
2885,F,22,SOLTERO,1,8,2,1,1,7.9,158,1,1,1,3,202001001
2886,F,21,SOLTERO,1,8,1,1,13,9.5,214,1,1,2,1,202001047
2886,F,21,SOLTERO,1,8,1,1,13,9.5,214,1,1,2,1,202001047
2886,F,21,SOLTERO,1,8,1,1,13,9.5,214,1,1,2,1,202001047
2886,F,21,SOLTERO,1,8,1,1,13,9.5,214,1,1,2,1,202001047
2886,F,21,SOLTERO,1,8,1,1,13,9.5,214,1,1,2,1,202001047
2887,F,23,SOLTERO,1,8,1,1,0,8.8,1284,1,1,2,3,202001061
2887,F,23,SOLTERO,1,8,1,1,0,8.8,1284,1,1,2,3,202001061
2888,M,21,SOLTERO,1,8,1,1,19,7.4,98,1,1,1,1,202001016
2888,M,21,SOLTERO,1,8,1,1,19,7.4,98,1,1,1,1,202001016
2888,M,21,SOLTERO,1,8,1,1,19,7.4,98,1,1,1,1,202001016
2888,M,21,SOLTERO,1,8,1,1,19,7.4,98,1,1,1,1,202001016
2888,M,21,SOLTERO,1,8,1,1,19,7.4,98,1,1,1,1,202001016
2888,M,21,SOLTERO,1,8,1,1,19,7.4,98,1,1,1,1,202001016
2890,M,22,SOLTERO,5,8,1,1,1,7.9,2296,1,1,1,1,202016044
2890,M,22,SOLTERO,5,8,1,1,1,7.9,2296,1,1,1,1,202016044
2893,M,21,SOLTERO,5,8,1,1,1,9,1411,1,1,1,1,202016043
2894,M,21,SOLTERO,5,8,1,1,8,6.8,1967,1,1,1,1,202016027
2897,F,25,SOLTERO,1,8,1,1,1,8.4,1430,1,1,1,1,202001038
2897,F,25,SOLTERO,1,8,1,1,1,8.4,1430,1,1,1,1,202001038
2898,F,21,SOLTERO,1,8,1,1,8,9.2,1314,1,1,1,1,202001056
2898,F,21,SOLTERO,1,8,1,1,8,9.2,1314,1,1,1,1,202001056
2900,F,23,SOLTERO,1,8,1,1,8,7.5,1335,1,1,2,1,202001062
2901,F,21,SOLTERO,1,8,1,1,8,9.5,975,1,1,1,1,202001053
2901,F,21,SOLTERO,1,8,1,1,8,9.5,975,1,1,1,1,202001053
2901,F,21,SOLTERO,1,8,1,1,8,9.5,975,1,1,1,1,202001053
2902,M,21,SOLTERO,5,8,1,1,32,8.9,871,1,1,2,1,202016001
2902,M,21,SOLTERO,5,8,1,1,32,8.9,871,1,1,2,1,202016001
2903,F,21,SOLTERO,1,8,1,1,11,9.5,1487,1,1,1,3,202001059
2903,F,21,SOLTERO,1,8,1,1,11,9.5,1487,1,1,1,3,202001059
2903,F,21,SOLTERO,1,8,1,1,11,9.5,1487,1,1,1,3,202001059
2904,F,21,SOLTERO,1,8,1,1,83,9.6,152,1,1,1,1,202001049
2907,F,21,SOLTERO,1,8,2,1,1,9.2,2324,1,1,1,1,202001055
2907,F,21,SOLTERO,1,8,2,1,1,9.2,2324,1,1,1,1,202001055
2908,F,21,SOLTERO,1,8,1,1,1,8.8,968,1,1,2,1,202001013
2908,F,21,SOLTERO,1,8,1,1,1,8.8,968,1,1,2,1,202001013
2908,F,21,SOLTERO,1,8,1,1,1,8.8,968,1,1,2,1,202001013
2908,F,21,SOLTERO,1,8,1,1,1,8.8,968,1,1,2,1,202001013
2913,M,21,SOLTERO,7,8,1,1,1,7.2,1209,1,1,1,1,202037038
2913,M,21,SOLTERO,7,8,1,1,1,7.2,1209,1,1,1,1,202037038
2914,M,21,SOLTERO,1,8,1,1,1,7.8,2325,1,1,1,1,202001007
2914,M,21,SOLTERO,1,8,1,1,1,7.8,2325,1,1,1,1,202001007
2915,M,24,SOLTERO,5,8,1,1,28,7.2,864,1,1,3,1,202016022
2915,M,24,SOLTERO,5,8,1,1,28,7.2,864,1,1,3,1,202016022
2915,M,24,SOLTERO,5,8,1,1,28,7.2,864,1,1,3,1,202016022
2915,M,24,SOLTERO,5,8,1,1,28,7.2,864,1,1,3,1,202016022
2916,M,21,SOLTERO,1,8,1,1,1,8.1,1336,1,1,1,1,202001012
2916,M,21,SOLTERO,1,8,1,1,1,8.1,1336,1,1,1,1,202001012
2916,M,21,SOLTERO,1,8,1,1,1,8.1,1336,1,1,1,1,202001012
2918,F,19,SOLTERO,7,1,1,2,1,8.7,1206,1,1,2,1,202037035
2919,F,22,SOLTERO,1,8,1,1,10,9,1286,1,1,2,1,202001048
2919,F,22,SOLTERO,1,8,1,1,10,9,1286,1,1,2,1,202001048
2919,F,22,SOLTERO,1,8,1,1,10,9,1286,1,1,2,1,202001048
2920,F,21,SOLTERO,1,8,1,1,1,7,2326,1,1,1,1,202001021
2921,M,24,SOLTERO,1,8,1,1,22,8.3,1258,1,1,1,1,202001031
2921,M,24,SOLTERO,1,8,1,1,22,8.3,1258,1,1,1,1,202001031
2921,M,24,SOLTERO,1,8,1,1,22,8.3,1258,1,1,1,1,202001031
2924,F,21,SOLTERO,1,8,1,1,21,7.4,1322,1,1,3,3,202001037
2924,F,21,SOLTERO,1,8,1,1,21,7.4,1322,1,1,3,3,202001037
2924,F,21,SOLTERO,1,8,1,1,21,7.4,1322,1,1,3,3,202001037
2924,F,21,SOLTERO,1,8,1,1,21,7.4,1322,1,1,3,3,202001037
2924,F,21,SOLTERO,1,8,1,1,21,7.4,1322,1,1,3,3,202001037
2928,F,22,SOLTERO,1,8,1,1,13,9.8,550,1,1,1,1,202001057
2929,M,21,SOLTERO,5,8,1,1,8,6.7,990,1,1,2,1,202016019
2929,M,21,SOLTERO,5,8,1,1,8,6.7,990,1,1,2,1,202016019
2930,M,21,SOLTERO,5,8,1,1,1,8.7,295,1,1,2,1,202016021
2930,M,21,SOLTERO,5,8,1,1,1,8.7,295,1,1,2,1,202016021
2931,F,21,SOLTERO,5,8,1,1,1,9.2,1020,1,1,1,1,202016065
2931,F,21,SOLTERO,5,8,1,1,1,9.2,1020,1,1,1,1,202016065
2931,F,21,SOLTERO,5,8,1,1,1,9.2,1020,1,1,1,1,202016065
2932,M,21,SOLTERO,3,6,1,1,0,7.9,1451,2,1,1,1,202017060
2934,M,21,SOLTERO,5,8,1,1,86,9.7,2301,1,1,2,1,202016073
2935,M,21,SOLTERO,13,8,1,1,22,9,1085,1,1,1,1,202035008
2936,F,21,SOLTERO,1,8,1,1,2,7.9,958,1,1,2,1,202001003
2936,F,21,SOLTERO,1,8,1,1,2,7.9,958,1,1,2,1,202001003
2936,F,21,SOLTERO,1,8,1,1,2,7.9,958,1,1,2,1,202001003
2936,F,21,SOLTERO,1,8,1,1,2,7.9,958,1,1,2,1,202001003
2939,F,21,SOLTERO,5,8,1,1,19,8.2,292,1,1,1,1,202016011
2939,F,21,SOLTERO,5,8,1,1,19,8.2,292,1,1,1,1,202016011
2941,M,21,SOLTERO,5,8,1,1,1,7.4,221,1,1,1,1,202016008
2941,M,21,SOLTERO,5,8,1,1,1,7.4,221,1,1,1,1,202016008
2945,M,22,SOLTERO,5,8,1,1,8,8.6,363,1,1,2,1,202016051
2945,M,22,SOLTERO,5,8,1,1,8,8.6,363,1,1,2,1,202016051
2947,F,21,SOLTERO,5,8,1,1,8,8,792,1,1,1,1,202016042
2947,F,21,SOLTERO,5,8,1,1,8,8,792,1,1,1,1,202016042
2947,F,21,SOLTERO,5,8,1,1,8,8,792,1,1,1,1,202016042
2952,F,21,SOLTERO,5,8,2,1,1,9.8,1285,1,1,1,1,202016076
2952,F,21,SOLTERO,5,8,2,1,1,9.8,1285,1,1,1,1,202016076
2954,M,21,SOLTERO,5,8,1,1,1,8.7,850,1,1,2,1,202016046
2954,M,21,SOLTERO,5,8,1,1,1,8.7,850,1,1,2,1,202016046
2956,M,22,SOLTERO,5,8,1,1,2,9.4,1187,1,1,1,1,202016069
2956,M,22,SOLTERO,5,8,1,1,2,9.4,1187,1,1,1,1,202016069
2956,M,22,SOLTERO,5,8,1,1,2,9.4,1187,1,1,1,1,202016069
2956,M,22,SOLTERO,5,8,1,1,2,9.4,1187,1,1,1,1,202016069
2957,M,21,SOLTERO,5,8,1,1,1,7.6,426,1,1,2,1,202016014
2957,M,21,SOLTERO,5,8,1,1,1,7.6,426,1,1,2,1,202016014
2961,M,21,SOLTERO,5,8,1,1,1,9.4,1009,1,1,2,1,202016067
2962,F,21,SOLTERO,5,8,1,1,11,9.7,1381,1,1,1,1,202016059
2963,F,21,SOLTERO,5,8,1,1,2,9,1981,1,1,1,1,202016029
2964,F,21,SOLTERO,5,8,1,1,24,8.1,688,1,2,3,1,202016003
2964,F,21,SOLTERO,5,8,1,1,24,8.1,688,1,2,3,1,202016003
2965,M,22,SOLTERO,5,8,1,1,1,7.2,2258,2,1,1,1,202016056
2965,M,22,SOLTERO,5,8,1,1,1,7.2,2258,2,1,1,1,202016056
2965,M,22,SOLTERO,5,8,1,1,1,7.2,2258,2,1,1,1,202016056
2966,M,21,SOLTERO,5,8,1,1,11,9.3,1040,1,1,1,1,202016060
2967,F,21,SOLTERO,5,8,1,1,40,9.4,1033,1,1,1,1,202016072
2967,F,21,SOLTERO,5,8,1,1,40,9.4,1033,1,1,1,1,202016072
2967,F,21,SOLTERO,5,8,1,1,40,9.4,1033,1,1,1,1,202016072
2968,F,23,SOLTERO,5,8,1,1,1,8.5,1261,2,2,2,1,202016023
2970,F,21,SOLTERO,5,8,1,1,1,8.8,723,1,1,1,4,202016012
2970,F,21,SOLTERO,5,8,1,1,1,8.8,723,1,1,1,4,202016012
2971,F,21,SOLTERO,5,8,2,1,1,7.9,858,1,1,1,1,202016025
2971,F,21,SOLTERO,5,8,2,1,1,7.9,858,1,1,1,1,202016025
2971,F,21,SOLTERO,5,8,2,1,1,7.9,858,1,1,1,1,202016025
2971,F,21,SOLTERO,5,8,2,1,1,7.9,858,1,1,1,1,202016025
2972,M,22,UNION LIBRE,5,8,1,1,8,9.5,1011,1,1,1,1,202016075
2972,M,22,UNION LIBRE,5,8,1,1,8,9.5,1011,1,1,1,1,202016075
2972,M,22,UNION LIBRE,5,8,1,1,8,9.5,1011,1,1,1,1,202016075
2973,F,21,SOLTERO,5,8,1,1,39,9.5,1168,1,1,1,2,202016071
2973,F,21,SOLTERO,5,8,1,1,39,9.5,1168,1,1,1,2,202016071
2973,F,21,SOLTERO,5,8,1,1,39,9.5,1168,1,1,1,2,202016071
2973,F,21,SOLTERO,5,8,1,1,39,9.5,1168,1,1,1,2,202016071
2976,M,23,SOLTERO,5,8,1,1,1,7.7,347,1,1,2,1,202016055
2976,M,23,SOLTERO,5,8,1,1,1,7.7,347,1,1,2,1,202016055
2976,M,23,SOLTERO,5,8,1,1,1,7.7,347,1,1,2,1,202016055
2978,F,21,SOLTERO,1,8,1,1,1,8.5,2234,1,1,1,1,202001024
2978,F,21,SOLTERO,1,8,1,1,1,8.5,2234,1,1,1,1,202001024
2978,F,21,SOLTERO,1,8,1,1,1,8.5,2234,1,1,1,1,202001024
2980,M,21,SOLTERO,13,8,1,1,1,7.7,1063,1,1,2,1,202035027
2992,M,22,SOLTERO,3,7,1,1,82,8.6,1272,1,2,3,1,202017022
2993,F,21,SOLTERO,13,8,1,1,1,8.5,1223,2,1,2,1,202035022
2993,F,21,SOLTERO,13,8,1,1,1,8.5,1223,2,1,2,1,202035022
2995,M,21,SOLTERO,13,8,1,1,1,8.9,1099,1,2,2,1,202035018
2996,M,21,SOLTERO,3,8,1,1,1,8.5,1170,1,1,1,1,202017068
3000,M,21,SOLTERO,8,8,1,1,1,8.6,1448,1,1,2,1,202038032
3000,M,21,SOLTERO,8,8,1,1,1,8.6,1448,1,1,2,1,202038032
3001,F,21,SOLTERO,8,8,1,1,1,8.3,1327,1,1,1,4,202038020
3001,F,21,SOLTERO,8,8,1,1,1,8.3,1327,1,1,1,4,202038020
3002,F,21,SOLTERO,8,8,1,1,1,8.1,1323,1,1,2,1,202038005
3002,F,21,SOLTERO,8,8,1,1,1,8.1,1323,1,1,2,1,202038005
3004,M,21,SOLTERO,3,8,1,1,8,8.7,631,1,1,2,1,202017038
3008,M,21,SOLTERO,4,8,1,1,11,7.9,466,1,1,1,1,202010009
3009,F,21,SOLTERO,8,8,1,1,1,9.5,1445,2,2,3,1,202038018
3010,M,21,SOLTERO,8,8,1,1,1,8,1447,1,1,1,1,202038003
3010,M,21,SOLTERO,8,8,1,1,1,8,1447,1,1,1,1,202038003
3011,F,21,SOLTERO,8,8,2,1,21,8.3,1331,1,1,1,1,202038034
3011,F,21,SOLTERO,8,8,2,1,21,8.3,1331,1,1,1,1,202038034
3012,F,21,SOLTERO,8,8,1,1,1,8.1,1330,1,1,1,2,202038009
3012,F,21,SOLTERO,8,8,1,1,1,8.1,1330,1,1,1,2,202038009
3013,F,21,SOLTERO,8,8,1,1,1,7.6,1450,1,1,1,1,202038004
3014,F,21,SOLTERO,8,8,2,1,1,9.1,1324,1,1,1,2,202038031
3014,F,21,SOLTERO,8,8,2,1,1,9.1,1324,1,1,1,2,202038031
3015,F,21,SOLTERO,8,8,1,1,1,9,1326,1,1,3,1,202038006
3015,F,21,SOLTERO,8,8,1,1,1,9,1326,1,1,3,1,202038006
3016,F,21,SOLTERO,8,8,1,1,1,8.4,1446,1,1,1,1,202038002
3016,F,21,SOLTERO,8,8,1,1,1,8.4,1446,1,1,1,1,202038002
3017,M,21,SOLTERO,14,8,1,1,30,8.7,2249,1,1,1,1,202018001
3018,F,21,SOLTERO,8,8,1,1,1,8.6,1328,1,1,3,1,202038021
3018,F,21,SOLTERO,8,8,1,1,1,8.6,1328,1,1,3,1,202038021
3020,F,21,SOLTERO,8,8,1,1,1,8.6,1449,1,1,3,1,202038019
3020,F,21,SOLTERO,8,8,1,1,1,8.6,1449,1,1,3,1,202038019
3022,M,21,SOLTERO,3,8,1,1,1,7.9,913,1,1,2,4,202017010
3023,F,21,SOLTERO,5,8,1,1,1,8.3,2120,1,1,1,1,202016007
3023,F,21,SOLTERO,5,8,1,1,1,8.3,2120,1,1,1,1,202016007
3023,F,21,SOLTERO,5,8,1,1,1,8.3,2120,1,1,1,1,202016007
3026,F,21,SOLTERO,3,8,1,1,1,8,1332,1,1,2,1,202017041
3027,F,22,SOLTERO,8,8,1,1,1,9,1182,1,1,1,2,202038007
3027,F,22,SOLTERO,8,8,1,1,1,9,1182,1,1,1,2,202038007
3029,M,21,SOLTERO,3,8,1,1,8,9.4,1066,1,1,2,1,202017100
3030,F,22,SOLTERO,5,8,1,1,1,9.6,2065,2,1,2,1,202016024
3030,F,22,SOLTERO,5,8,1,1,1,9.6,2065,2,1,2,1,202016024
3034,F,21,SOLTERO,8,8,1,1,19,9.4,1315,1,1,1,1,202038029
3034,F,21,SOLTERO,8,8,1,1,19,9.4,1315,1,1,1,1,202038029
3038,F,22,SOLTERO,3,8,1,1,33,9,806,1,1,1,1,202017063
3041,M,21,SOLTERO,3,8,1,1,8,8.5,1441,1,1,1,1,202017051
3048,F,21,SOLTERO,3,8,1,1,1,9.1,1260,1,1,2,1,202017099
3048,F,21,SOLTERO,3,8,1,1,1,9.1,1260,1,1,2,1,202017099
3051,M,22,SOLTERO,3,8,1,1,1,9.3,189,1,1,1,1,202017048
3055,M,25,SOLTERO,3,8,1,2,0,8.4,1504,1,1,1,3,202017025
3055,M,25,SOLTERO,3,8,1,2,0,8.4,1504,1,1,1,3,202017025
3057,M,22,SOLTERO,3,8,1,1,8,9.5,691,1,1,1,1,202017101
3059,M,22,SOLTERO,3,8,1,1,7,8.6,525,1,1,1,1,202017062
3060,M,21,SOLTERO,3,8,1,1,19,6.9,644,1,1,1,1,202017009
3064,M,25,SOLTERO,3,8,1,1,1,8.1,915,1,1,3,3,202017053
3067,M,20,SOLTERO,3,8,1,1,22,8.6,514,1,1,2,1,202017027
3069,M,21,SOLTERO,3,8,1,1,28,7.5,1435,1,2,3,1,202017073
3071,M,21,SOLTERO,3,8,1,1,1,8.6,635,1,1,1,2,202017065
3072,M,21,SOLTERO,3,8,1,2,20,8.4,147,1,1,1,1,202017004
3073,F,21,SOLTERO,3,8,1,1,8,9,179,1,1,1,1,202017103
3073,F,21,SOLTERO,3,8,1,1,8,9,179,1,1,1,1,202017103
3076,M,21,SOLTERO,3,8,1,1,1,7,845,1,1,1,1,202017064
3079,M,22,SOLTERO,3,8,1,1,94,8.3,650,1,1,2,1,202017031
3080,F,22,SOLTERO,3,8,1,1,8,9,1172,1,1,3,1,202017084
3082,M,21,SOLTERO,3,8,1,1,1,9.1,1169,1,1,3,1,202017111
3083,M,21,SOLTERO,3,8,1,1,83,9.2,164,1,1,1,1,202017106
3083,M,21,SOLTERO,3,8,1,1,83,9.2,164,1,1,1,1,202017106
3084,F,22,SOLTERO,5,8,1,1,1,8.9,232,1,1,1,1,202016017
3084,F,22,SOLTERO,5,8,1,1,1,8.9,232,1,1,1,1,202016017
3087,F,21,SOLTERO,8,8,1,1,39,9,220,1,2,1,3,202038011
3087,F,21,SOLTERO,8,8,1,1,39,9,220,1,2,1,3,202038011
3088,F,21,SOLTERO,3,8,2,1,81,8.2,651,1,1,2,1,202017016
3103,M,20,SOLTERO,14,7,1,1,8,7.4,2235,1,1,1,1,202018020
3105,M,21,SOLTERO,6,8,1,1,1,8.5,876,1,1,1,1,202021029
3105,M,21,SOLTERO,6,8,1,1,1,8.5,876,1,1,1,1,202021029
3105,M,21,SOLTERO,6,8,1,1,1,8.5,876,1,1,1,1,202021029
3110,M,22,SOLTERO,6,8,1,1,55,7.4,1197,1,1,3,4,202021034
3110,M,22,SOLTERO,6,8,1,1,55,7.4,1197,1,1,3,4,202021034
3110,M,22,SOLTERO,6,8,1,1,55,7.4,1197,1,1,3,4,202021034
3112,M,21,SOLTERO,6,8,1,1,0,7.3,917,1,1,2,1,202021013
3112,M,21,SOLTERO,6,8,1,1,0,7.3,917,1,1,2,1,202021013
3113,F,21,SOLTERO,6,8,2,1,2,9.5,874,1,1,2,1,202021028
3113,F,21,SOLTERO,6,8,2,1,2,9.5,874,1,1,2,1,202021028
3113,F,21,SOLTERO,6,8,2,1,2,9.5,874,1,1,2,1,202021028
3115,M,22,SOLTERO,6,8,1,1,1,6.9,1491,1,1,1,1,202021008
3118,F,21,SOLTERO,6,8,1,1,1,8.1,906,1,1,1,1,202021035
3118,F,21,SOLTERO,6,8,1,1,1,8.1,906,1,1,1,1,202021035
3120,F,22,SOLTERO,6,8,1,2,1,8.5,1083,1,1,1,1,202021011
3120,F,22,SOLTERO,6,8,1,2,1,8.5,1083,1,1,1,1,202021011
3122,F,22,SOLTERO,3,8,1,1,0,7.3,634,1,1,2,1,202017052
3127,F,21,SOLTERO,3,8,1,1,47,9,1266,1,1,1,2,202017107
